#timestamp, amount of minutes the scores were hidden, 0:15 score, 0:30 score, 0:45 score, 1:00 score, 1:15 score, 1:30 score, 1:45 score, 2:00 score
1532590681.0, 30, 1, 1, 3, 3, 7, 7, 10, 14
1532590677.0, 30, 1, 1, 1, 1, 1, 1, 1, 1
1532590753.0, 30, 1, 1, 1, 2, 2, 1, 2, 3
1532590774.0, 30, -2, -2, -2, -2, -2, -2, -2, -2
1532590767.0, 30, 1, 1, 1, 1, 1, 1, 1, 1
1532590855.0, 30, 1, 1, 1, 1, 1, 1, 1, 1
1532590848.0, 30, 1, 2, 2, 2, 2, 2, 2, 2
1532590833.0, 30, 2, 3, 3, 3, 3, 3, 3, 3
1532590895.0, 30, 0, 0, 0, -1, -1, -1, -2, -2
1532590880.0, 30, 1, 1, 1, 1, 2, 2, 2, 2
1532590990.0, 30, 1, 1, 1, 1, 1, 1, 1, 1
1532591023.0, 30, 2, 2, 2, 3, 3, 4, 5, 4
1532591064.0, 30, 1, 1, 2, 2, 3, 1, 1, 1
1532591090.0, 30, 1, 2, 3, 4, 4, 3, 4, 6
1532591112.0, 30, 1, 1, 1, 1, 1, 1, 1, 1
1532591161.0, 30, 1, 1, 1, 1, 2, 2, 2, 2
1532591154.0, 30, 1, 1, 0, 0, 0, 0, 0, 0
1532591132.0, 30, 1, 1, 3, 3, 4, 3, 2, 2
1532591215.0, 30, 1, 1, 2, 2, 2, 2, 2, 2
1532591206.0, 30, 1, 1, 1, 2, 3, 3, 3, 3
1532591297.0, 30, 1, 2, 2, 2, 2, 2, 2, 2
1532591280.0, 30, 1, 1, -1, 0, 0, 3, 0, 1
1532591276.0, 30, 1, 1, 1, 1, 1, 1, 1, 1
1532591355.0, 30, 1, 1, 1, 1, 2, 2, 2, 2
1532591463.0, 30, 1, 2, 3, 3, 3, 3, 3, 3
1532591458.0, 30, 1, 1, 1, 1, 1, 1, 1, 1
1532591541.0, 30, 3, 7, 11, 19, 24, 28, 29, 30
1532591518.0, 30, 2, 2, 2, 2, 3, 3, 3, 3
1532591502.0, 30, 1, 1, 1, 1, 1, 1, 1, 1
1532591487.0, 30, 1, 1, 1, 1, 1, 1, 1, 1
1532591638.0, 30, 1, 1, 1, 1, 1, 1, 1, 1
1532591629.0, 30, 1, 1, 1, 1, 2, 2, 3, 3
1532591716.0, 30, 1, 1, 1, 1, 1, 1, 1, 1
1532591772.0, 30, 1, 1, 1, 1, 1, 1, 1, 1
1532591826.0, 30, 1, 1, 1, 1, 1, 1, 1, 1
1532591803.0, 30, 1, 1, 1, 1, 2, 2, 2, 2
1532591899.0, 30, 3, 4, 6, 8, 11, 13, 13, 13
1532592006.0, 30, 1, 1, 1, 1, 1, 1, 1, 1
1532591979.0, 30, 1, 1, 1, 1, 1, 1, 1, 1
1532592086.0, 30, 2, 6, 8, 10, 10, 14, 17, 16
1532592075.0, 30, 3, 6, 6, 6, 6, 6, 7, 4
1532592029.0, 30, 0, 0, 0, 0, 0, 0, 0, 0
1532592114.0, 30, 1, 0, 1, 1, 1, 2, 4, 4
1532592187.0, 30, 4, 6, 8, 11, 11, 10, 10, 10
1532592171.0, 30, 0, 0, -1, -2, -2, -2, -2, -2
1532592219.0, 30, 1, 2, 2, 2, 2, 3, 3, 3
1532592320.0, 30, 1, 1, 1, 1, 1, 1, 1, 1
1532592310.0, 30, 1, 1, 1, 1, 1, 1, 1, 1
1532592292.0, 30, 0, 0, 0, 0, 0, 0, 1, 1
1532592290.0, 30, 1, 1, 1, 1, 1, 1, 1, 1
1532592348.0, 30, 1, 1, 1, 1, 1, 1, 1, 1
1532592395.0, 30, 1, 1, 1, 1, 1, 1, 1, 1
1532592417.0, 30, 0, 0, 0, 0, 0, 1, 1, 3
1532592416.0, 30, 2, 2, 4, 6, 6, 6, 6, 7
1532592459.0, 30, 4, 4, 5, 7, 7, 8, 7, 7
1532592490.0, 30, 7, 7, 9, 13, 18, 17, 16, 17
1532592485.0, 30, 2, 2, 2, 2, 3, 4, 3, 3
1532592483.0, 30, 1, 1, 1, 1, 1, 1, 1, 1
1532592506.0, 30, 1, 1, 1, 0, 0, 1, 1, 1
1532592558.0, 30, 1, 1, 1, 1, 1, 1, 1, 1
1532592639.0, 30, 1, 1, 1, 1, 1, 1, 1, 1
1532592718.0, 30, 1, 1, 1, 1, 1, 1, 1, 1
1532592711.0, 30, 1, 1, 1, 1, 1, 1, 1, 1
1532592709.0, 30, 1, 3, 5, 5, 5, 6, 4, 5
1532592707.0, 30, 1, 1, 1, 1, 2, 2, 5, 5
1532592725.0, 30, 2, 2, 2, 2, 2, 2, 2, 2
1532592782.0, 30, 1, 2, 3, 3, 3, 2, 3, 5
1532592763.0, 30, 2, 4, 5, 6, 7, 5, 5, 5
1532592760.0, 30, 1, 3, 3, 3, 3, 3, 3, 3
1532592747.0, 30, 1, 1, 1, 1, 2, 6, 5, 9
1532592831.0, 30, 1, 1, 1, 1, 2, 2, 2, 2
1532592858.0, 30, 1, 1, 0, 0, -1, -1, -2, 0
1532592849.0, 30, 1, 1, 1, 1, 1, 1, 1, 1
1532592890.0, 30, 1, 1, 1, 1, 1, 1, 1, 1
1532592890.0, 30, 1, 1, 1, 1, 1, 1, 1, 1
1532592873.0, 30, 1, 1, 1, 3, 3, 3, 4, 4
1532592871.0, 30, 1, 1, 1, 1, 1, 1, 1, 1
1532592919.0, 30, 1, 1, 1, 1, 1, 1, 1, 2
1532592950.0, 30, 1, 1, 1, 1, 1, 1, 1, 1
1532592947.0, 30, 3, 4, 5, 6, 9, 13, 13, 16
1532592939.0, 30, 1, 1, 1, 1, 1, 1, 1, 1
1532592992.0, 30, 1, 1, 1, 1, 1, 1, 1, 1
1532593025.0, 30, 1, 1, 1, 1, 1, 1, 1, 1
1532593058.0, 30, 1, 1, 1, 1, 1, 1, 1, 1
1532593038.0, 30, 1, 1, 2, 2, 2, 2, 2, 2
1532593115.0, 30, 1, 1, 1, 1, 1, 1, 1, 1
1532593084.0, 30, 1, 1, 1, 1, 1, 1, 1, 1
1532593169.0, 30, 1, 1, 1, 1, 1, 1, 1, 1
1532593159.0, 30, 1, 1, 1, 1, 1, 1, 1, 1
1532593131.0, 30, 1, 1, 1, 1, 1, 1, 1, 1
1532593186.0, 30, 1, 1, 1, 1, 1, 1, 1, 1
1532593205.0, 30, 4, 4, 6, 6, 6, 6, 7, 6
1532593278.0, 30, 1, 1, 1, 1, 1, 1, 1, 1
1532593258.0, 30, 1, 2, 2, 2, 2, 2, 2, 3
1532593247.0, 30, 1, 1, 1, 1, 1, 1, 1, 1
1532593245.0, 30, 3, 4, 4, 4, 4, 3, 5, 7
1532593239.0, 30, 0, -1, -2, -2, -2, -2, -2, -2
1532593344.0, 30, 1, 1, 1, 1, 1, 1, 1, 1
1532593341.0, 30, 2, 3, 3, 4, 4, 4, 5, 6
1532593341.0, 30, 1, 1, 1, 1, 1, 1, 1, 1
1532593338.0, 30, 0, 0, 0, 0, 0, 1, 1, 1
1532593338.0, 30, 2, 2, 3, 4, 6, 6, 6, 5
1532593403.0, 30, 1, 1, 1, 1, 1, 1, 1, 2
1532593400.0, 30, 1, 1, 1, 1, 1, 1, 1, 1
1532593388.0, 30, 1, 1, 2, 2, 2, 2, 2, 2
1532593370.0, 30, 1, 1, 1, 1, 1, 1, 1, 1
1532593419.0, 30, 1, 1, 1, 1, 1, 1, 1, 1
1532593461.0, 30, 1, 1, 1, 1, 1, 1, 1, 1
1532593444.0, 30, 2, 2, 2, 2, 3, 3, 3, 3
1532593498.0, 30, 2, 2, 2, 1, 1, 2, 2, 2
1532593498.0, 30, 2, 2, 4, 7, 8, 7, 10, 12
1532593514.0, 30, 1, 1, 1, 1, 1, 1, 1, 1
1532593558.0, 30, 1, 1, 1, 1, 1, 1, 1, 1
1532593558.0, 30, 1, 1, 1, 1, 1, 1, 1, 1
1532593546.0, 30, 1, 1, 1, 1, 1, 1, 1, 1
1532593538.0, 30, 1, 1, 0, 0, 0, 0, 1, 1
1532593610.0, 30, 1, 1, 1, 1, 1, 1, 1, 1
1532593603.0, 30, 2, 2, 2, 2, 2, 3, 3, 3
1532593601.0, 30, 1, 1, 1, 1, 1, 1, 1, 1
1532593642.0, 30, 0, -1, -2, -2, -2, -2, -3, -3
1532593640.0, 30, 1, 1, 1, 1, 1, 1, 1, 1
1532593638.0, 30, 1, 1, 1, 1, 1, 1, 1, 1
1532593633.0, 30, 1, 1, 1, 1, 1, 1, 1, 1
1532593722.0, 30, 1, 1, 1, 1, 1, 1, 1, 1
1532593717.0, 30, 0, 0, 0, 0, 0, 0, 0, 1
1532593751.0, 30, 1, 1, 1, 1, 2, 2, 2, 2
1532593887.0, 30, 1, 1, 1, 1, 1, 1, 1, 1
1532593881.0, 30, 0, 0, 0, 0, 0, 0, 0, 0
1532593850.0, 30, 1, 1, 1, 1, 1, 1, 1, 1
1532593896.0, 30, 1, 1, 1, 1, 1, 1, 1, 1
1532593945.0, 30, 1, 1, 1, 2, 2, 3, 3, 3
1532593938.0, 30, 1, 1, 2, 2, 2, 2, 2, 2
1532593923.0, 30, 2, 4, 4, 4, 4, 3, 3, 1
1532593974.0, 30, 2, 2, 2, 2, 2, 1, 1, 1
1532593965.0, 30, 1, 1, 1, 1, 1, 1, 1, 1
1532594054.0, 30, 1, 1, 2, 2, 2, 2, 2, 2
1532594041.0, 30, 1, 1, 1, 1, 1, 1, 1, 1
1532594035.0, 30, 0, 0, 0, 0, -1, -1, -1, -2
1532594063.0, 30, 1, 1, 1, 1, 2, 2, 3, 3
1532594058.0, 30, 1, 1, 1, 1, 1, 1, 2, 2
1532594113.0, 30, 1, 1, 1, 1, 1, 1, 1, 1
1532594087.0, 30, 1, 1, 1, 1, 1, 1, 1, 1
1532594149.0, 30, 1, 1, 3, 3, 3, 3, 4, 4
1532594138.0, 30, 1, 1, 1, 0, 0, 0, 0, 0
1532594136.0, 30, 1, 1, 1, 1, 1, 1, 1, 1
1532594196.0, 30, 3, 4, 5, 6, 6, 6, 11, 10
1532594230.0, 30, 1, 1, 0, 0, 0, -1, -1, -1
1532594220.0, 30, 1, 1, 1, 1, 1, 1, 1, 1
1532594211.0, 30, 1, 4, 4, 7, 8, 8, 9, 11
1532594203.0, 30, 1, 1, 1, 1, 1, 1, 1, 1
1532594281.0, 30, 4, 7, 8, 9, 10, 10, 11, 12
1532594280.0, 30, 1, 1, 1, 1, 1, 1, 2, 2
1532594301.0, 30, -1, -1, -1, -1, -1, -1, -1, -1
1532594293.0, 30, 1, 1, 1, 1, 1, 1, 1, 1
1532594292.0, 30, 1, 1, 1, 1, 1, 1, 1, 1
1532594350.0, 30, 1, 1, 1, 1, 1, 1, 1, 1
1532594332.0, 30, 2, 2, 3, 4, 4, 4, 3, 3
1532594312.0, 30, 1, 2, 2, 3, 3, 3, 3, 3
1532594307.0, 30, 2, 3, 3, 4, 4, 3, 3, 4
1532594357.0, 30, 1, 0, 0, 0, 0, 0, 0, 0
1532594364.0, 30, 1, 1, 1, 1, 1, 1, 1, 1
1532594362.0, 30, 1, 1, 1, 1, 1, 1, 1, 1
1532594429.0, 30, 1, 1, 2, 2, 2, 2, 2, 2
1532594420.0, 30, 1, 1, 1, 2, 2, 2, 2, 2
1532594419.0, 30, 0, -3, -4, -3, -4, -2, -5, -7
1532594456.0, 30, 1, 1, 1, 1, 1, 1, 1, 1
1532594448.0, 30, 1, 1, 1, 1, 1, 1, 1, 1
1532594517.0, 30, 1, 1, 1, 1, 1, 1, 1, 1
1532594515.0, 30, 5, 7, 8, 9, 10, 10, 12, 13
1532594510.0, 30, 1, 1, 1, 1, 1, 1, 1, 1
1532594554.0, 30, 3, 3, 3, 3, 3, 4, 4, 5
1532594531.0, 30, 1, 1, 1, 1, 1, 1, 1, 1
1532594573.0, 30, 5, 11, 14, 19, 24, 26, 28, 31
1532594621.0, 30, 1, 1, 1, 1, 1, 1, 1, 1
1532594618.0, 30, 1, 1, 1, 1, 2, 2, 2, 2
1532594605.0, 30, 2, 3, 3, 3, 5, 6, 7, 8
1532594675.0, 30, 1, 1, 1, 1, 1, 2, 2, 2
1532594662.0, 30, 2, 2, 2, 2, 1, 1, 1, 1
1532594638.0, 30, 1, 1, 1, 1, 1, 2, 2, 2
1532594773.0, 30, 2, 2, 2, 2, 3, 3, 3, 3
1532594812.0, 30, 2, 2, 2, 2, 2, 2, 3, 3
1532594806.0, 30, 1, 1, 1, 1, 1, 1, 1, 1
1532594803.0, 30, 1, 1, 1, 1, 1, 1, 1, 1
1532594801.0, 30, 1, 1, 3, 6, 6, 6, 9, 7
1532594784.0, 30, 2, 2, 2, 2, 2, 2, 2, 2
1532594895.0, 30, 3, 3, 3, 3, 3, 3, 3, 3
1532594876.0, 30, 1, 1, 1, 1, 1, 1, 1, 1
1532594854.0, 30, 1, 1, 1, 1, 1, 1, 1, 1
1532594853.0, 30, 1, 1, 2, 2, 2, 1, 1, 1
1532594840.0, 30, 1, 1, 1, 1, 1, 1, 1, 1
1532594918.0, 30, 1, 1, 1, 1, 1, 1, 1, 1
1532594909.0, 30, 1, 1, 1, 1, 1, 1, 1, 1
1532594930.0, 30, 1, 1, 1, 1, 1, 1, 1, 1
1532594929.0, 30, 1, 1, 0, 0, 0, 1, 1, 1
1532594927.0, 30, -2, -2, -1, -1, -1, 0, 0, 1
1532594990.0, 30, 1, 1, 1, 1, 1, 1, 1, 1
1532594989.0, 30, 2, 4, 4, 4, 4, 5, 6, 6
1532594973.0, 30, 2, 2, 2, 3, 3, 4, 4, 5
1532594962.0, 30, 2, 2, 2, 1, 1, 1, 1, 1
1532595053.0, 30, 1, 2, 2, 2, 2, 1, 1, 1
1532595032.0, 30, 1, 1, 1, 2, 2, 2, 2, 2
1532595027.0, 30, 1, 1, 1, 1, 1, 1, 1, 1
1532595009.0, 30, 1, 1, 2, 2, 2, 2, 2, 2
1532595078.0, 30, 3, 3, 4, 5, 5, 5, 7, 6
1532595141.0, 30, 1, 1, 1, 1, 1, 1, 1, 1
1532595137.0, 30, 1, 1, 1, 1, 1, 1, 1, 2
1532595118.0, 30, 1, 1, 1, 1, 1, 1, 1, 1
1532595149.0, 30, 1, 1, 1, 1, 1, 1, 1, 1
1532595164.0, 30, 1, 1, 1, 1, 1, 1, 1, 1
1532595263.0, 30, 1, 1, 1, 1, 1, 1, 1, 1
1532595300.0, 30, 1, 1, 1, 1, 1, 2, 2, 2
1532595307.0, 30, 0, 0, -1, -1, -1, -1, -1, -1
1532595303.0, 30, 1, 2, 3, 3, 3, 3, 5, 4
1532595363.0, 30, 1, 3, 4, 4, 6, 5, 5, 4
1532595357.0, 30, 2, 2, 2, 2, 2, 2, 2, 2
1532595335.0, 30, 1, 1, 1, 1, 1, 1, 1, 1
1532595429.0, 30, 8, 14, 15, 20, 26, 28, 32, 37
1532595414.0, 30, 1, 1, 1, 1, 1, 1, 1, 1
1532595448.0, 30, 3, 3, 6, 6, 6, 6, 6, 6
1532595437.0, 30, 1, 1, 1, 2, 2, 1, 2, 2
1532595492.0, 30, 1, 1, 1, 1, 1, 1, 1, 1
1532595526.0, 30, 4, 6, 9, 10, 10, 11, 14, 14
1532595561.0, 30, 2, 2, 2, 2, 2, 3, 3, 3
1532595580.0, 30, 1, 1, 1, 1, 1, 1, 1, 1
1532595611.0, 30, 1, 1, 1, 1, 1, 1, 1, 1
1532595706.0, 30, 1, 1, 1, 1, 1, 1, 1, 1
1532595730.0, 30, 1, 2, 2, 2, 3, 3, 2, 2
1532595728.0, 30, 1, 1, 1, 1, 1, 1, 1, 1
1532595719.0, 30, 4, 6, 8, 10, 14, 15, 20, 21
1532595773.0, 30, 3, 5, 7, 9, 12, 13, 14, 16
1532595833.0, 30, 1, 1, 1, 1, 1, 1, 1, 1
1532595828.0, 30, 0, 0, 0, 0, 0, 0, 0, 0
1532595809.0, 30, 1, 1, 1, 1, 1, 1, 1, 1
1532595785.0, 30, 1, 1, 1, 1, 1, 1, 1, 1
1532595889.0, 30, 2, 2, 2, 2, 2, 2, 2, 2
1532595882.0, 30, 7, 10, 14, 17, 25, 33, 36, 39
1532595963.0, 30, 1, 2, 2, 2, 2, 2, 2, 2
1532595953.0, 30, 1, 1, 1, 1, 1, 1, 1, 1
1532595912.0, 30, 3, 4, 5, 5, 4, 6, 9, 6
1532595987.0, 30, 1, 1, 1, 2, 2, 2, 3, 3
1532595980.0, 30, 4, 5, 6, 7, 7, 7, 11, 11
1532596060.0, 30, 1, -1, -1, 1, 2, 4, 3, 3
1532596101.0, 30, 1, 1, 1, 1, 1, 1, 1, 1
1532596100.0, 30, 1, 1, 1, 1, 1, 1, 1, 1
1532596140.0, 30, 1, 1, 1, 1, 1, 1, 1, 1
1532596138.0, 30, 12, 20, 30, 38, 47, 51, 58, 71
1532596152.0, 30, 1, 1, 1, 1, 2, 2, 3, 3
1532596150.0, 30, 1, 1, 2, 2, 2, 2, 2, 2
1532596201.0, 30, 1, 1, 1, 1, 1, 1, 1, 1
1532596166.0, 30, 1, 2, 2, 2, 2, 2, 2, 2
1532596229.0, 30, 1, 1, 1, 1, 1, 1, 2, 2
1532596221.0, 30, 1, 1, 1, 1, 1, 1, 1, 1
1532596359.0, 30, 1, 1, 1, 1, 2, 2, 2, 2
1532596350.0, 30, 1, 1, 1, 1, 1, 1, 1, 1
1532596341.0, 30, 1, 1, 1, 1, 1, 1, 1, 1
1532596328.0, 30, 1, 1, 1, 1, 1, 1, 1, 1
1532596322.0, 30, 1, 1, 1, 1, 0, 1, 1, 1
1532596436.0, 30, 3, 5, 6, 8, 10, 15, 18, 19
1532596434.0, 30, 1, 1, 1, 2, 2, 2, 2, 2
1532596427.0, 30, 1, 1, 1, 1, 1, 1, 1, 1
1532596422.0, 30, 1, 1, 1, 1, 1, 2, 2, 2
1532596409.0, 30, 1, 1, 1, 1, 1, 1, 1, 1
1532596451.0, 30, 1, 1, 1, 1, 1, 2, 2, 2
1532596511.0, 30, 2, 2, 2, 2, 2, 2, 2, 2
1532596508.0, 30, 1, 1, 1, 1, 1, 1, 1, 1
1532596566.0, 30, 1, 1, 1, 1, 1, 1, 1, 2
1532596573.0, 30, 1, 1, 1, 1, 1, 1, 1, 1
1532596623.0, 30, 1, 1, 1, 1, 1, 2, 2, 2
1532596605.0, 30, 1, 1, 1, 1, 1, 1, 1, 1
1532596592.0, 30, 1, 1, 1, 1, 1, 1, 1, 1
1532596589.0, 30, 1, 1, 1, 0, 0, 1, 1, 1
1532596653.0, 30, 1, 1, 1, 2, 2, 2, 2, 2
1532596689.0, 30, 4, 5, 4, 4, 4, 3, 3, 3
1532596684.0, 30, 6, 8, 10, 10, 13, 14, 17, 22
1532596680.0, 30, 2, 1, 1, 5, 6, 4, 5, 3
1532596744.0, 30, 1, 1, 1, 1, 1, 1, 1, 1
1532596809.0, 30, 1, 1, 1, 2, 2, 2, 2, 2
1532596803.0, 30, 1, 1, 1, 1, 1, 2, 2, 2
1532596798.0, 30, 1, 1, 1, 1, 1, 1, 1, 1
1532596757.0, 30, 1, 1, 1, 1, 1, 2, 2, 2
1532596869.0, 30, 1, 1, 1, 0, 0, 1, 1, 1
1532596862.0, 30, 2, 2, 3, 3, 3, 3, 3, 4
1532596858.0, 30, 5, 7, 9, 10, 16, 17, 22, 22
1532596850.0, 30, 5, 5, 4, 4, 4, 3, 3, 4
1532596842.0, 30, 2, 2, 2, 2, 2, 2, 2, 2
1532596967.0, 30, 1, 1, 1, 1, 1, 1, 1, 1
1532596963.0, 30, 1, 1, 1, 1, 1, 1, 1, 1
1532596960.0, 30, 5, 9, 10, 11, 13, 13, 12, 11
1532596954.0, 30, 1, 1, 1, 1, 1, 1, 1, 1
1532596938.0, 30, 1, 1, 1, 1, 1, 1, 1, 1
1532597031.0, 30, 1, 1, 1, 1, 1, 1, 1, 1
1532597024.0, 30, 1, 1, 1, 1, 3, 0, 2, 2
1532596988.0, 30, 2, 2, 5, 9, 10, 10, 11, 15
1532597078.0, 30, 1, 1, 1, 1, 1, 1, 1, 1
1532597113.0, 30, 0, 0, 0, 0, 1, 1, 1, 1
1532597110.0, 30, 0, 1, 3, 3, 6, 7, 7, 7
1532597106.0, 30, 0, 0, 0, -1, -1, 0, 0, 0
1532597097.0, 30, 1, 1, 1, 1, 1, 1, 1, 1
1532597171.0, 30, 1, 1, 1, 2, 3, 3, 3, 3
1532597156.0, 30, 1, 1, 1, 1, 1, 1, 1, 1
1532597141.0, 30, 1, 0, 5, 5, 6, 5, 6, 6
1532597135.0, 30, 1, 4, 4, 4, 5, 5, 8, 9
1532597119.0, 30, 2, 2, 2, 2, 2, 2, 2, 2
1532597240.0, 30, 1, 1, 1, 1, 1, 1, 1, 1
1532597223.0, 30, 1, 1, 1, 2, 2, 2, 2, 2
1532597287.0, 30, 1, 1, 1, 1, 1, 1, 1, 1
1532597279.0, 30, 1, 6, 8, 10, 14, 16, 17, 18
1532597272.0, 30, 3, 6, 9, 11, 12, 13, 15, 15
1532597267.0, 30, 3, 3, 3, 3, 5, 6, 6, 7
1532597342.0, 30, 1, 1, 1, 1, 2, 2, 2, 2
1532597337.0, 30, 2, 2, 3, 3, 3, 2, 2, 2
1532597333.0, 30, 1, 1, 1, 1, 2, 2, 2, 2
1532597331.0, 30, 1, 1, 1, 1, 1, 1, 1, 1
1532597357.0, 30, 1, 1, 1, 1, 1, 1, 1, 1
1532597421.0, 30, 2, 2, 3, 3, 3, 2, 2, 2
1532597415.0, 30, 0, 0, 0, 0, 0, 0, 0, 0
1532597459.0, 30, 3, 3, 4, 4, 4, 3, 5, 3
1532597434.0, 30, 1, 1, 1, 1, 1, 1, 2, 2
1532597539.0, 30, 1, 1, 1, 1, 1, 1, 1, 1
1532597523.0, 30, 3, 3, 4, 5, 6, 6, 9, 9
1532597515.0, 30, 1, 1, 0, 0, 0, 1, 1, 1
1532597568.0, 30, 2, 2, 5, 8, 9, 10, 10, 11
1532597566.0, 30, 1, 1, 1, 1, 1, 1, 1, 1
1532597558.0, 30, 1, 1, 1, 1, 1, 1, 1, 1
1532597600.0, 30, 2, 4, 6, 9, 9, 9, 10, 9
1532597691.0, 30, 1, 1, 0, -1, -1, -1, -1, 0
1532597682.0, 30, 1, 1, 1, 1, 1, 2, 2, 3
1532597657.0, 30, 1, 1, 1, 1, 1, 1, 1, 1
1532597655.0, 30, 1, 1, 1, 2, 2, 2, 2, 3
1532597654.0, 30, 1, 1, 1, 1, 1, 1, 1, 1
1532597760.0, 30, 1, 1, 1, 1, 1, 1, 1, 1
1532597752.0, 30, 2, 2, 2, 2, 2, 1, 1, 1
1532597737.0, 30, 2, 2, 3, 3, 3, 2, 3, 3
1532597830.0, 30, 0, -1, -1, -1, -1, -1, -1, -1
1532597807.0, 30, 1, 1, 1, 1, 1, 1, 1, 1
1532597879.0, 30, 2, 2, 2, 2, 2, 2, 2, 2
1532597878.0, 30, 1, 1, 1, 1, 1, 1, 1, 1
1532597938.0, 30, 1, 1, 1, 1, 1, 1, 1, 1
1532597929.0, 30, 1, 1, 1, 1, 1, 1, 1, 1
1532597914.0, 30, 2, 2, 2, 2, 2, 2, 2, 2
1532597908.0, 30, 1, 1, 1, 1, 1, 1, 1, 1
1532597977.0, 30, 1, 1, 1, 1, 1, 2, 2, 2
1532598015.0, 30, 2, 2, 1, 2, 3, 2, 3, 3
1532597998.0, 30, 2, 2, 2, 2, 2, 2, 2, 2
1532598053.0, 30, 1, 1, 1, 1, 1, 1, 1, 1
1532598032.0, 30, 3, 3, 3, 3, 3, 2, 2, 2
1532598068.0, 30, 1, 1, 1, 1, 1, 1, 1, 1
1532598139.0, 30, 1, 1, 1, 1, 1, 1, 1, 1
1532598130.0, 30, 4, 7, 8, 10, 10, 11, 15, 14
1532598177.0, 30, 1, 1, 1, 2, 3, 6, 6, 7
1532598161.0, 30, 1, 1, 0, 0, 0, 1, 1, 1
1532598153.0, 30, 2, 2, 2, 2, 2, 2, 2, 2
1532598227.0, 30, 1, 1, 1, 1, 1, 1, 1, 1
1532598271.0, 30, 1, 2, 2, 3, 3, 3, 3, 3
1532598267.0, 30, 1, 4, 5, 6, 6, 8, 12, 13
1532598347.0, 30, 1, 1, 1, 1, 1, 1, 1, 1
1532598346.0, 30, 1, 1, 1, 2, 2, 2, 2, 2
1532598345.0, 30, 1, 1, 1, 1, 2, 2, 2, 2
1532598335.0, 30, 1, 1, 1, 1, 1, 1, 1, 1
1532598318.0, 30, 1, 1, 1, 1, 1, 1, 3, 3
1532598383.0, 30, 1, 1, 0, 1, 1, 1, 1, 1
1532598415.0, 30, 1, 8, 9, 9, 11, 13, 13, 13
1532598408.0, 30, 1, 2, 2, 2, 2, 2, 2, 2
1532598440.0, 30, 4, 6, 7, 7, 7, 6, 8, 10
1532598436.0, 30, 2, 2, 1, 1, 1, 1, 1, 1
1532598483.0, 30, 1, 1, 1, 1, 1, 1, 1, 1
1532598479.0, 30, 1, 1, 1, 2, 2, 2, 2, 2
1532598491.0, 30, 1, 2, 2, 2, 2, 2, 2, 2
1532598555.0, 30, 1, 1, 1, 1, 1, 1, 1, 1
1532598586.0, 30, 2, 3, 4, 6, 6, 5, 5, 8
1532598582.0, 30, 1, 1, 1, 1, 1, 1, 1, 1
1532598573.0, 30, 1, 1, 1, 1, 1, 1, 1, 1
1532598569.0, 30, 1, 1, 1, 1, 1, 1, 1, 1
1532598604.0, 30, 1, 2, 2, 2, 2, 2, 2, 2
1532598665.0, 30, 1, 1, 1, 2, 2, 2, 2, 2
1532598649.0, 30, 2, 2, 2, 2, 2, 2, 2, 2
1532598676.0, 30, 1, 2, 2, 2, 3, 3, 3, 3
1532598781.0, 30, 1, 1, 1, 1, 1, 1, 1, 1
1532598763.0, 30, 1, 1, 1, 1, 1, 1, 1, 1
1532598823.0, 30, 1, 1, 1, 1, 1, 1, 1, 1
1532598790.0, 30, 1, 1, 1, 1, 1, 1, 1, 1
1532598787.0, 30, 1, 1, 1, 1, 1, 1, 1, 1
1532598888.0, 30, 10, 13, 17, 22, 23, 27, 29, 28
1532598885.0, 30, 1, 1, 2, 4, 5, 5, 5, 5
1532598874.0, 30, 20, 31, 39, 44, 54, 62, 61, 67
1532598853.0, 30, 2, 2, 1, 1, 1, 1, 2, 2
1532598847.0, 30, 12, 17, 23, 26, 32, 33, 32, 38
1532598971.0, 30, 1, 1, 1, 1, 1, 1, 1, 1
1532598944.0, 30, 1, 2, 2, 6, 7, 6, 8, 7
1532598939.0, 30, 1, 1, 2, 2, 2, 2, 3, 3
1532598937.0, 30, 1, 1, 1, 1, 2, 3, 3, 3
1532598927.0, 30, -4, -4, -1, -3, -2, -3, -2, -3
1532599025.0, 30, 4, 3, 9, 16, 16, 16, 16, 16
1532599020.0, 30, 3, 3, 3, 7, 8, 7, 10, 9
1532599054.0, 30, 10, 12, 12, 16, 15, 16, 17, 19
1532599084.0, 30, 1, 2, 2, 2, 2, 2, 2, 2
1532599143.0, 30, 1, 1, 1, 1, 1, 1, 1, 1
1532599099.0, 30, 0, 2, 3, 5, 7, 5, 4, 3
1532599148.0, 30, 1, 1, 1, 1, 1, 1, 1, 1
1532599148.0, 30, 1, 1, 1, 1, 1, 1, 1, 1
1532599186.0, 30, 1, 1, 1, 1, 1, 1, 2, 3
1532599186.0, 30, 1, 2, 2, 2, 3, 2, 2, 2
1532599181.0, 30, 1, 1, 1, 1, 2, 1, 1, 1
1532599279.0, 30, 1, 1, 1, 2, 2, 2, 2, 2
1532599277.0, 30, 2, 2, 2, 2, 2, 1, 1, 1
1532599271.0, 30, 1, 1, 1, 1, 1, 1, 1, 1
1532599334.0, 30, 1, 1, 1, 1, 1, 1, 1, 1
1532599332.0, 30, 1, 1, 1, 1, 1, 1, 1, 1
1532599322.0, 30, 8, 13, 20, 27, 31, 36, 36, 37
